"IBRC_Geo_ID","Metrofips/Microfips","Description","Year","Geography","Total Population","White Alone","Black Alone","American Indian or Alaskan Native","Asian Alone","Hawaiian or Pacific Islander Alone","Two or More Races","Not Hispanic","Hispanic"
"216380","16380","Celina, OH","2007","Micro","41055.0","40337.0","105.0","105.0","160.0","60.0","288.0","40502.0","553.0"
"216380","16380","Celina, OH","2008","Micro","41022.0","40264.0","115.0","104.0","167.0","64.0","308.0","40459.0","563.0"
"216380","16380","Celina, OH","2009","Micro","40855.0","40068.0","113.0","103.0","177.0","72.0","322.0","40271.0","584.0"
"216380","16380","Celina, OH","2010","Micro","40788.0","39968.0","120.0","102.0","192.0","72.0","334.0","40169.0","619.0"
"216380","16380","Celina, OH","2011","Micro","40715.0","39881.0","124.0","103.0","188.0","85.0","334.0","40102.0","613.0"
"216380","16380","Celina, OH","2012","Micro","40705.0","39796.0","139.0","106.0","196.0","109.0","359.0","40044.0","661.0"
"216380","16380","Celina, OH","2013","Micro","40615.0","39687.0","151.0","110.0","195.0","115.0","357.0","39945.0","670.0"
"216380","16380","Celina, OH","2014","Micro","40730.0","39752.0","165.0","114.0","190.0","132.0","377.0","40002.0","728.0"
"216380","16380","Celina, OH","2015","Micro","40723.0","39682.0","172.0","114.0","212.0","136.0","407.0","39980.0","743.0"
"216380","16380","Celina, OH","2016","Micro","40715.0","39654.0","172.0","114.0","210.0","146.0","419.0","39946.0","769.0"
"216380","16380","Celina, OH","2017","Micro","40858.0","39677.0","180.0","126.0","208.0","208.0","459.0","40067.0","791.0"
"216380","16380","Celina, OH","2018","Micro","40952.0","39633.0","207.0","131.0","211.0","293.0","477.0","40131.0","821.0"
"216380","16380","Celina, OH","2019","Micro","41172.0","39732.0","214.0","147.0","232.0","356.0","491.0","40358.0","814.0"
"216420","16420","Central City, KY","1990","Micro","31274.0","29942.0","1277.0","30.0","25.0","","","31197.0","77.0"
"216420","16420","Central City, KY","1991","Micro","31258.0","29920.0","1287.0","27.0","24.0","","","31184.0","74.0"
"216420","16420","Central City, KY","1992","Micro","31066.0","29718.0","1300.0","26.0","22.0","","","30983.0","83.0"
"216420","16420","Central City, KY","1993","Micro","31016.0","29666.0","1303.0","25.0","22.0","","","30928.0","88.0"
"216420","16420","Central City, KY","1994","Micro","30986.0","29605.0","1331.0","24.0","26.0","","","30890.0","96.0"
"216420","16420","Central City, KY","1995","Micro","31560.0","30139.0","1371.0","24.0","26.0","","","31463.0","97.0"
"216420","16420","Central City, KY","1996","Micro","31689.0","30241.0","1391.0","30.0","27.0","","","31578.0","111.0"
"216420","16420","Central City, KY","1997","Micro","31805.0","30313.0","1439.0","25.0","28.0","","","31681.0","124.0"
"216420","16420","Central City, KY","1998","Micro","31927.0","30391.0","1480.0","26.0","30.0","","","31781.0","146.0"
"216420","16420","Central City, KY","1999","Micro","31873.0","30297.0","1517.0","27.0","32.0","","","31708.0","165.0"
"216420","16420","Central City, KY","2000","Micro","31795.0","30019.0","1495.0","41.0","43.0","1.0","196.0","31563.0","232.0"
"216420","16420","Central City, KY","2001","Micro","31768.0","30022.0","1453.0","40.0","43.0","1.0","209.0","31518.0","250.0"
"216420","16420","Central City, KY","2002","Micro","31641.0","29883.0","1450.0","45.0","43.0","1.0","219.0","31390.0","251.0"
"216420","16420","Central City, KY","2003","Micro","31588.0","29773.0","1492.0","45.0","44.0","1.0","233.0","31317.0","271.0"
"216420","16420","Central City, KY","2004","Micro","31615.0","29803.0","1481.0","45.0","46.0","1.0","239.0","31329.0","286.0"
"216420","16420","Central City, KY","2005","Micro","31595.0","29806.0","1455.0","37.0","42.0","4.0","251.0","31291.0","304.0"
"216420","16420","Central City, KY","2006","Micro","31595.0","29786.0","1454.0","42.0","41.0","4.0","268.0","31280.0","315.0"
"216420","16420","Central City, KY","2007","Micro","31627.0","29779.0","1463.0","45.0","42.0","4.0","294.0","31303.0","324.0"
"216420","16420","Central City, KY","2008","Micro","31486.0","29626.0","1467.0","47.0","42.0","5.0","299.0","31154.0","332.0"
"216420","16420","Central City, KY","2009","Micro","31505.0","29659.0","1445.0","48.0","43.0","5.0","305.0","31163.0","342.0"
"216420","16420","Central City, KY","2010","Micro","31657.0","29718.0","1527.0","46.0","46.0","5.0","315.0","31279.0","378.0"
"216420","16420","Central City, KY","2011","Micro","31528.0","29589.0","1506.0","53.0","55.0","5.0","320.0","31137.0","391.0"
"216420","16420","Central City, KY","2012","Micro","31382.0","29456.0","1475.0","53.0","63.0","5.0","330.0","30983.0","399.0"
"216420","16420","Central City, KY","2013","Micro","31323.0","29312.0","1517.0","56.0","73.0","5.0","360.0","30867.0","456.0"
"216420","16420","Central City, KY","2014","Micro","31302.0","29296.0","1503.0","61.0","76.0","6.0","360.0","30847.0","455.0"
"216420","16420","Central City, KY","2015","Micro","31245.0","29221.0","1484.0","61.0","88.0","6.0","385.0","30773.0","472.0"
"216420","16420","Central City, KY","2016","Micro","31150.0","29074.0","1516.0","69.0","94.0","6.0","391.0","30683.0","467.0"
"216420","16420","Central City, KY","2017","Micro","30925.0","28849.0","1505.0","71.0","96.0","6.0","398.0","30460.0","465.0"
"216420","16420","Central City, KY","2018","Micro","30811.0","28781.0","1488.0","66.0","97.0","6.0","373.0","30333.0","478.0"
"216420","16420","Central City, KY","2019","Micro","30622.0","28561.0","1496.0","73.0","102.0","5.0","385.0","30147.0","475.0"
"216460","16460","Centralia, IL","1990","Micro","41612.0","39770.0","1518.0","97.0","227.0","","","41405.0","207.0"
"216460","16460","Centralia, IL","1991","Micro","41571.0","39689.0","1568.0","93.0","221.0","","","41362.0","209.0"
"216460","16460","Centralia, IL","1992","Micro","41628.0","39732.0","1584.0","91.0","221.0","","","41416.0","212.0"
"216460","16460","Centralia, IL","1993","Micro","41768.0","39846.0","1608.0","87.0","227.0","","","41534.0","234.0"
"216460","16460","Centralia, IL","1994","Micro","41764.0","39815.0","1628.0","88.0","233.0","","","41520.0","244.0"
"216460","16460","Centralia, IL","1995","Micro","41972.0","39982.0","1661.0","88.0","241.0","","","41706.0","266.0"
"216460","16460","Centralia, IL","1996","Micro","42123.0","40115.0","1678.0","86.0","244.0","","","41838.0","285.0"
"216460","16460","Centralia, IL","1997","Micro","42062.0","40022.0","1708.0","86.0","246.0","","","41766.0","296.0"
"216460","16460","Centralia, IL","1998","Micro","41896.0","39840.0","1722.0","87.0","247.0","","","41578.0","318.0"
"216460","16460","Centralia, IL","1999","Micro","41647.0","39583.0","1730.0","89.0","245.0","","","41318.0","329.0"
"216460","16460","Centralia, IL","2000","Micro","41665.0","39337.0","1599.0","93.0","244.0","16.0","376.0","41287.0","378.0"
"216460","16460","Centralia, IL","2001","Micro","41393.0","39065.0","1559.0","95.0","259.0","13.0","402.0","40984.0","409.0"
"216460","16460","Centralia, IL","2002","Micro","40971.0","38685.0","1511.0","100.0","259.0","15.0","401.0","40560.0","411.0"
"216460","16460","Centralia, IL","2003","Micro","40602.0","38276.0","1544.0","98.0","241.0","16.0","427.0","40167.0","435.0"
"216460","16460","Centralia, IL","2004","Micro","40229.0","37906.0","1534.0","104.0","231.0","16.0","438.0","39784.0","445.0"
"216460","16460","Centralia, IL","2005","Micro","39941.0","37603.0","1529.0","104.0","218.0","15.0","472.0","39467.0","474.0"
"216460","16460","Centralia, IL","2006","Micro","40037.0","37656.0","1557.0","120.0","218.0","9.0","477.0","39535.0","502.0"
"216460","16460","Centralia, IL","2007","Micro","39898.0","37518.0","1539.0","122.0","210.0","9.0","500.0","39363.0","535.0"
"216460","16460","Centralia, IL","2008","Micro","39794.0","37362.0","1574.0","121.0","208.0","10.0","519.0","39232.0","562.0"
"216460","16460","Centralia, IL","2009","Micro","39465.0","36988.0","1551.0","126.0","219.0","10.0","571.0","38917.0","548.0"
"216460","16460","Centralia, IL","2010","Micro","39416.0","36902.0","1581.0","125.0","224.0","9.0","575.0","38875.0","541.0"
"216460","16460","Centralia, IL","2011","Micro","39141.0","36626.0","1567.0","133.0","230.0","9.0","576.0","38573.0","568.0"
"216460","16460","Centralia, IL","2012","Micro","39008.0","36487.0","1544.0","135.0","243.0","9.0","590.0","38386.0","622.0"
"216460","16460","Centralia, IL","2013","Micro","38669.0","36148.0","1500.0","134.0","239.0","11.0","637.0","38025.0","644.0"
"216460","16460","Centralia, IL","2014","Micro","38555.0","36007.0","1519.0","137.0","257.0","10.0","625.0","37869.0","686.0"
"216460","16460","Centralia, IL","2015","Micro","38359.0","35721.0","1552.0","142.0","253.0","10.0","681.0","37636.0","723.0"
"216460","16460","Centralia, IL","2016","Micro","38045.0","35407.0","1574.0","132.0","234.0","10.0","688.0","37295.0","750.0"
"216460","16460","Centralia, IL","2017","Micro","37726.0","35034.0","1603.0","135.0","229.0","10.0","715.0","36955.0","771.0"
"216460","16460","Centralia, IL","2018","Micro","37381.0","34639.0","1613.0","134.0","232.0","10.0","753.0","36599.0","782.0"
"216460","16460","Centralia, IL","2019","Micro","37205.0","34500.0","1594.0","132.0","238.0","10.0","731.0","36406.0","799.0"
"216500","16500","Centralia, WA","1990","Micro","59546.0","58338.0","189.0","650.0","369.0","","","58172.0","1374.0"
"216500","16500","Centralia, WA","1991","Micro","60731.0","59477.0","192.0","686.0","376.0","","","59210.0","1521.0"
"216500","16500","Centralia, WA","1992","Micro","61455.0","60135.0","198.0","719.0","403.0","","","59804.0","1651.0"
"216500","16500","Centralia, WA","1993","Micro","63237.0","61821.0","220.0","752.0","444.0","","","61377.0","1860.0"
"216500","16500","Centralia, WA","1994","Micro","64490.0","62979.0","242.0","800.0","469.0","","","62426.0","2064.0"
"216500","16500","Centralia, WA","1995","Micro","65690.0","64092.0","255.0","838.0","505.0","","","63389.0","2301.0"
"216500","16500","Centralia, WA","1996","Micro","66572.0","64887.0","276.0","877.0","532.0","","","64003.0","2569.0"
"216500","16500","Centralia, WA","1997","Micro","67315.0","65556.0","291.0","908.0","560.0","","","64463.0","2852.0"
"216500","16500","Centralia, WA","1998","Micro","67858.0","66005.0","298.0","965.0","590.0","","","64729.0","3129.0"
"216500","16500","Centralia, WA","1999","Micro","68345.0","66383.0","324.0","1014.0","624.0","","","64938.0","3407.0"
"216500","16500","Centralia, WA","2000","Micro","68596.0","65836.0","284.0","877.0","486.0","131.0","982.0","64882.0","3714.0"
"216500","16500","Centralia, WA","2001","Micro","68934.0","65900.0","327.0","965.0","529.0","133.0","1080.0","64969.0","3965.0"
"216500","16500","Centralia, WA","2002","Micro","69452.0","66245.0","354.0","989.0","546.0","142.0","1176.0","65231.0","4221.0"
"216500","16500","Centralia, WA","2003","Micro","70366.0","67030.0","356.0","1044.0","534.0","135.0","1267.0","65872.0","4494.0"
"216500","16500","Centralia, WA","2004","Micro","71021.0","67546.0","373.0","1060.0","526.0","140.0","1376.0","66304.0","4717.0"
"216500","16500","Centralia, WA","2005","Micro","72060.0","68360.0","375.0","1085.0","573.0","127.0","1540.0","67082.0","4978.0"
"216500","16500","Centralia, WA","2006","Micro","73318.0","69382.0","397.0","1130.0","600.0","130.0","1679.0","67930.0","5388.0"
"216500","16500","Centralia, WA","2007","Micro","74229.0","70023.0","407.0","1206.0","632.0","143.0","1818.0","68488.0","5741.0"
"216500","16500","Centralia, WA","2008","Micro","74899.0","70507.0","429.0","1205.0","659.0","129.0","1970.0","68754.0","6145.0"
"216500","16500","Centralia, WA","2009","Micro","75316.0","70643.0","423.0","1302.0","683.0","148.0","2117.0","68944.0","6372.0"
"216500","16500","Centralia, WA","2010","Micro","75502.0","70746.0","443.0","1296.0","697.0","147.0","2173.0","68949.0","6553.0"
"216500","16500","Centralia, WA","2011","Micro","75668.0","70687.0","485.0","1360.0","750.0","161.0","2225.0","68963.0","6705.0"
"216500","16500","Centralia, WA","2012","Micro","75435.0","70364.0","517.0","1387.0","748.0","173.0","2246.0","68551.0","6884.0"
"216500","16500","Centralia, WA","2013","Micro","74962.0","69788.0","572.0","1393.0","803.0","159.0","2247.0","67920.0","7042.0"
"216500","16500","Centralia, WA","2014","Micro","74844.0","69578.0","569.0","1367.0","830.0","168.0","2332.0","67676.0","7168.0"
"216500","16500","Centralia, WA","2015","Micro","75437.0","70035.0","587.0","1435.0","852.0","176.0","2352.0","68000.0","7437.0"
"216500","16500","Centralia, WA","2016","Micro","76693.0","71041.0","633.0","1459.0","898.0","185.0","2477.0","68948.0","7745.0"
"216500","16500","Centralia, WA","2017","Micro","78320.0","72306.0","670.0","1552.0","973.0","179.0","2640.0","70286.0","8034.0"
"216500","16500","Centralia, WA","2018","Micro","79569.0","73283.0","736.0","1603.0","1021.0","199.0","2727.0","71284.0","8285.0"
"216500","16500","Centralia, WA","2019","Micro","80707.0","74226.0","755.0","1615.0","1067.0","213.0","2831.0","72207.0","8500.0"
"216540","16540","Chambersburg-Waynesboro, PA","1990","Metro","121503.0","117882.0","2837.0","167.0","617.0","","","120460.0","1043.0"
"216540","16540","Chambersburg-Waynesboro, PA","1991","Metro","123039.0","119294.0","2913.0","176.0","656.0","","","121897.0","1142.0"
"216540","16540","Chambersburg-Waynesboro, PA","1992","Metro","124095.0","120264.0","2984.0","177.0","670.0","","","122873.0","1222.0"
"216540","16540","Chambersburg-Waynesboro, PA","1993","Metro","125056.0","121144.0","3054.0","178.0","680.0","","","123751.0","1305.0"
"216540","16540","Chambersburg-Waynesboro, PA","1994","Metro","126002.0","121994.0","3120.0","182.0","706.0","","","124595.0","1407.0"
"216540","16540","Chambersburg-Waynesboro, PA","1995","Metro","126479.0","122424.0","3153.0","190.0","712.0","","","124977.0","1502.0"
"216540","16540","Chambersburg-Waynesboro, PA","1996","Metro","126897.0","122765.0","3210.0","193.0","729.0","","","125285.0","1612.0"
"216540","16540","Chambersburg-Waynesboro, PA","1997","Metro","127696.0","123493.0","3269.0","195.0","739.0","","","125920.0","1776.0"
"216540","16540","Chambersburg-Waynesboro, PA","1998","Metro","128492.0","124204.0","3322.0","205.0","761.0","","","126583.0","1909.0"
"216540","16540","Chambersburg-Waynesboro, PA","1999","Metro","128875.0","124533.0","3362.0","206.0","774.0","","","126822.0","2053.0"
"216540","16540","Chambersburg-Waynesboro, PA","2000","Metro","129745.0","124612.0","3195.0","202.0","731.0","51.0","954.0","127437.0","2308.0"
"216540","16540","Chambersburg-Waynesboro, PA","2001","Metro","130604.0","125218.0","3331.0","213.0","781.0","49.0","1012.0","128003.0","2601.0"
"216540","16540","Chambersburg-Waynesboro, PA","2002","Metro","131998.0","126249.0","3459.0","238.0","803.0","48.0","1201.0","129079.0","2919.0"
"216540","16540","Chambersburg-Waynesboro, PA","2003","Metro","133583.0","127463.0","3609.0","252.0","891.0","51.0","1317.0","130340.0","3243.0"
"216540","16540","Chambersburg-Waynesboro, PA","2004","Metro","135742.0","129229.0","3782.0","272.0","964.0","54.0","1441.0","132079.0","3663.0"
"216540","16540","Chambersburg-Waynesboro, PA","2005","Metro","138927.0","131917.0","4005.0","307.0","1041.0","52.0","1605.0","134712.0","4215.0"
"216540","16540","Chambersburg-Waynesboro, PA","2006","Metro","142421.0","134845.0","4273.0","310.0","1133.0","50.0","1810.0","137672.0","4749.0"
"216540","16540","Chambersburg-Waynesboro, PA","2007","Metro","144840.0","136631.0","4626.0","327.0","1208.0","54.0","1994.0","139544.0","5296.0"
"216540","16540","Chambersburg-Waynesboro, PA","2008","Metro","147032.0","138379.0","4797.0","348.0","1288.0","57.0","2163.0","141332.0","5700.0"
"216540","16540","Chambersburg-Waynesboro, PA","2009","Metro","148662.0","139522.0","5026.0","369.0","1320.0","62.0","2363.0","142519.0","6143.0"
"216540","16540","Chambersburg-Waynesboro, PA","2010","Metro","149925.0","140482.0","5159.0","366.0","1400.0","66.0","2452.0","143431.0","6494.0"
"216540","16540","Chambersburg-Waynesboro, PA","2011","Metro","150934.0","141170.0","5297.0","390.0","1454.0","71.0","2552.0","144143.0","6791.0"
"216540","16540","Chambersburg-Waynesboro, PA","2012","Metro","151482.0","141483.0","5446.0","408.0","1498.0","80.0","2567.0","144398.0","7084.0"
"216540","16540","Chambersburg-Waynesboro, PA","2013","Metro","151945.0","141640.0","5607.0","413.0","1537.0","82.0","2666.0","144620.0","7325.0"
"216540","16540","Chambersburg-Waynesboro, PA","2014","Metro","152607.0","141994.0","5746.0","443.0","1584.0","82.0","2758.0","145086.0","7521.0"
"216540","16540","Chambersburg-Waynesboro, PA","2015","Metro","153048.0","142270.0","5908.0","451.0","1545.0","82.0","2792.0","145185.0","7863.0"
"216540","16540","Chambersburg-Waynesboro, PA","2016","Metro","153705.0","142672.0","6018.0","482.0","1555.0","86.0","2892.0","145390.0","8315.0"
"216540","16540","Chambersburg-Waynesboro, PA","2017","Metro","154376.0","142886.0","6241.0","506.0","1592.0","95.0","3056.0","145612.0","8764.0"
"216540","16540","Chambersburg-Waynesboro, PA","2018","Metro","154579.0","142942.0","6268.0","514.0","1657.0","94.0","3104.0","145503.0","9076.0"
"216540","16540","Chambersburg-Waynesboro, PA","2019","Metro","155027.0","143041.0","6452.0","516.0","1691.0","96.0","3231.0","145574.0","9453.0"
"216580","16580","Champaign-Urbana, IL","1990","Metro","203117.0","177734.0","16753.0","355.0","8275.0","","","199517.0","3600.0"
"216580","16580","Champaign-Urbana, IL","1991","Metro","205133.0","178564.0","17344.0","375.0","8850.0","","","201299.0","3834.0"
"216580","16580","Champaign-Urbana, IL","1992","Metro","207870.0","180130.0","17987.0","398.0","9355.0","","","203756.0","4114.0"
"216580","16580","Champaign-Urbana, IL","1993","Metro","204513.0","176118.0","18328.0","375.0","9692.0","","","200810.0","3703.0"
"216580","16580","Champaign-Urbana, IL","1994","Metro","202646.0","173784.0","18514.0","387.0","9961.0","","","198774.0","3872.0"
"216580","16580","Champaign-Urbana, IL","1995","Metro","203128.0","173744.0","18932.0","400.0","10052.0","","","199129.0","3999.0"
"216580","16580","Champaign-Urbana, IL","1996","Metro","205401.0","174938.0","19516.0","432.0","10515.0","","","201113.0","4288.0"
"216580","16580","Champaign-Urbana, IL","1997","Metro","207211.0","175793.0","20047.0","457.0","10914.0","","","202653.0","4558.0"
"216580","16580","Champaign-Urbana, IL","1998","Metro","207458.0","175296.0","20379.0","500.0","11283.0","","","202634.0","4824.0"
"216580","16580","Champaign-Urbana, IL","1999","Metro","209300.0","175988.0","20913.0","526.0","11873.0","","","204163.0","5137.0"
"216580","16580","Champaign-Urbana, IL","2000","Metro","210623.0","174463.0","20414.0","514.0","12209.0","88.0","2935.0","205037.0","5586.0"
"216580","16580","Champaign-Urbana, IL","2001","Metro","212461.0","174745.0","20870.0","560.0","13065.0","98.0","3123.0","206299.0","6162.0"
"216580","16580","Champaign-Urbana, IL","2002","Metro","214532.0","175395.0","21220.0","580.0","13895.0","107.0","3335.0","207807.0","6725.0"
"216580","16580","Champaign-Urbana, IL","2003","Metro","217483.0","176765.0","21648.0","596.0","14769.0","118.0","3587.0","210132.0","7351.0"
"216580","16580","Champaign-Urbana, IL","2004","Metro","219215.0","177210.0","22064.0","598.0","15310.0","124.0","3909.0","211349.0","7866.0"
"216580","16580","Champaign-Urbana, IL","2005","Metro","221400.0","177982.0","22645.0","643.0","15886.0","142.0","4102.0","212984.0","8416.0"
"216580","16580","Champaign-Urbana, IL","2006","Metro","224622.0","179549.0","23413.0","656.0","16528.0","151.0","4325.0","215596.0","9026.0"
"216580","16580","Champaign-Urbana, IL","2007","Metro","227498.0","180776.0","24155.0","692.0","17162.0","159.0","4554.0","217756.0","9742.0"
"216580","16580","Champaign-Urbana, IL","2008","Metro","228381.0","180684.0","24536.0","721.0","17454.0","163.0","4823.0","218108.0","10273.0"
"216580","16580","Champaign-Urbana, IL","2009","Metro","230826.0","181573.0","25316.0","756.0","17996.0","171.0","5014.0","220054.0","10772.0"
"216580","16580","Champaign-Urbana, IL","2010","Metro","232336.0","181928.0","25582.0","803.0","18523.0","193.0","5307.0","221222.0","11114.0"
"216580","16580","Champaign-Urbana, IL","2011","Metro","233757.0","181646.0","26039.0","811.0","19590.0","207.0","5464.0","222476.0","11281.0"
"216580","16580","Champaign-Urbana, IL","2012","Metro","235010.0","181618.0","26307.0","802.0","20483.0","208.0","5592.0","223387.0","11623.0"
"216580","16580","Champaign-Urbana, IL","2013","Metro","236526.0","181889.0","26695.0","844.0","21086.0","211.0","5801.0","224544.0","11982.0"
"216580","16580","Champaign-Urbana, IL","2014","Metro","237891.0","182017.0","27085.0","824.0","21732.0","222.0","6011.0","225681.0","12210.0"
"216580","16580","Champaign-Urbana, IL","2015","Metro","239261.0","181941.0","27703.0","809.0","22469.0","227.0","6112.0","226664.0","12597.0"
"216580","16580","Champaign-Urbana, IL","2016","Metro","240074.0","181829.0","28208.0","834.0","22721.0","226.0","6256.0","227187.0","12887.0"
"216580","16580","Champaign-Urbana, IL","2017","Metro","240145.0","180926.0","28919.0","834.0","22911.0","231.0","6324.0","227003.0","13142.0"
"216580","16580","Champaign-Urbana, IL","2018","Metro","239496.0","179909.0","29192.0","842.0","22847.0","222.0","6484.0","226045.0","13451.0"
"216580","16580","Champaign-Urbana, IL","2019","Metro","238994.0","178965.0","29277.0","845.0","23041.0","230.0","6636.0","225146.0","13848.0"
"216620","16620","Charleston, WV","1990","Metro","243124.0","227507.0","14035.0","256.0","1326.0","","","242212.0","912.0"
"216620","16620","Charleston, WV","1991","Metro","243125.0","227390.0","14065.0","287.0","1383.0","","","242236.0","889.0"
"216620","16620","Charleston, WV","1992","Metro","244085.0","228161.0","14165.0","303.0","1456.0","","","243131.0","954.0"
"216620","16620","Charleston, WV","1993","Metro","244002.0","227763.0","14362.0","317.0","1560.0","","","243040.0","962.0"
"216620","16620","Charleston, WV","1994","Metro","243094.0","226647.0","14569.0","330.0","1548.0","","","242085.0","1009.0"
"216620","16620","Charleston, WV","1995","Metro","242822.0","226116.0","14788.0","352.0","1566.0","","","241788.0","1034.0"
"216620","16620","Charleston, WV","1996","Metro","242282.0","225365.0","14919.0","371.0","1627.0","","","241211.0","1071.0"
"216620","16620","Charleston, WV","1997","Metro","241059.0","223943.0","15039.0","401.0","1676.0","","","239927.0","1132.0"
"216620","16620","Charleston, WV","1998","Metro","239229.0","221937.0","15120.0","422.0","1750.0","","","238096.0","1133.0"
"216620","16620","Charleston, WV","1999","Metro","237313.0","220206.0","14888.0","429.0","1790.0","","","236128.0","1185.0"
"216620","16620","Charleston, WV","2000","Metro","235518.0","216574.0","14151.0","535.0","1761.0","47.0","2450.0","234187.0","1331.0"
"216620","16620","Charleston, WV","2001","Metro","233423.0","214514.0","13950.0","568.0","1709.0","42.0","2640.0","231974.0","1449.0"
"216620","16620","Charleston, WV","2002","Metro","232093.0","212944.0","13968.0","569.0","1762.0","43.0","2807.0","230623.0","1470.0"
"216620","16620","Charleston, WV","2003","Metro","231566.0","212207.0","14037.0","567.0","1849.0","49.0","2857.0","230015.0","1551.0"
"216620","16620","Charleston, WV","2004","Metro","230874.0","211161.0","14161.0","566.0","1903.0","46.0","3037.0","229287.0","1587.0"
"216620","16620","Charleston, WV","2005","Metro","229041.0","209291.0","14062.0","603.0","1935.0","40.0","3110.0","227400.0","1641.0"
"216620","16620","Charleston, WV","2006","Metro","227750.0","207848.0","14082.0","561.0","1950.0","72.0","3237.0","226024.0","1726.0"
"216620","16620","Charleston, WV","2007","Metro","227165.0","207093.0","14089.0","576.0","1974.0","70.0","3363.0","225446.0","1719.0"
"216620","16620","Charleston, WV","2008","Metro","226811.0","206539.0","14036.0","570.0","2020.0","54.0","3592.0","224889.0","1922.0"
"216620","16620","Charleston, WV","2009","Metro","227421.0","206595.0","14235.0","533.0","2121.0","45.0","3892.0","225458.0","1963.0"
"216620","16620","Charleston, WV","2010","Metro","226898.0","205996.0","14340.0","450.0","2032.0","50.0","4030.0","224963.0","1935.0"
"216620","16620","Charleston, WV","2011","Metro","225929.0","204906.0","14350.0","433.0","2077.0","63.0","4100.0","223918.0","2011.0"
"216620","16620","Charleston, WV","2012","Metro","225814.0","204510.0","14440.0","419.0","2131.0","62.0","4252.0","223734.0","2080.0"
"216620","16620","Charleston, WV","2013","Metro","224767.0","203321.0","14417.0","398.0","2227.0","54.0","4350.0","222621.0","2146.0"
"216620","16620","Charleston, WV","2014","Metro","222952.0","201246.0","14456.0","387.0","2332.0","59.0","4472.0","220780.0","2172.0"
"216620","16620","Charleston, WV","2015","Metro","220409.0","198785.0","14367.0","407.0","2250.0","59.0","4541.0","218212.0","2197.0"
"216620","16620","Charleston, WV","2016","Metro","217834.0","196197.0","14355.0","409.0","2235.0","56.0","4582.0","215611.0","2223.0"
"216620","16620","Charleston, WV","2017","Metro","214447.0","193082.0","14144.0","392.0","2089.0","63.0","4677.0","212164.0","2283.0"
"216620","16620","Charleston, WV","2018","Metro","211002.0","189994.0","13898.0","374.0","2006.0","62.0","4668.0","208754.0","2248.0"
"216620","16620","Charleston, WV","2019","Metro","208089.0","187439.0","13651.0","369.0","1922.0","59.0","4649.0","205787.0","2302.0"
"216660","16660","Charleston-Mattoon, IL","1990","Micro","62363.0","60986.0","947.0","83.0","347.0","","","61939.0","424.0"
"216660","16660","Charleston-Mattoon, IL","1991","Micro","62668.0","61235.0","997.0","82.0","354.0","","","62237.0","431.0"
"216660","16660","Charleston-Mattoon, IL","1992","Micro","63337.0","61830.0","1048.0","81.0","378.0","","","62876.0","461.0"
"216660","16660","Charleston-Mattoon, IL","1993","Micro","63806.0","62220.0","1105.0","87.0","394.0","","","63314.0","492.0"
"216660","16660","Charleston-Mattoon, IL","1994","Micro","64457.0","62814.0","1155.0","90.0","398.0","","","63913.0","544.0"
"216660","16660","Charleston-Mattoon, IL","1995","Micro","63969.0","62338.0","1136.0","90.0","405.0","","","63403.0","566.0"
"216660","16660","Charleston-Mattoon, IL","1996","Micro","64330.0","62634.0","1181.0","91.0","424.0","","","63717.0","613.0"
"216660","16660","Charleston-Mattoon, IL","1997","Micro","64557.0","62812.0","1221.0","95.0","429.0","","","63906.0","651.0"
"216660","16660","Charleston-Mattoon, IL","1998","Micro","64625.0","62817.0","1260.0","104.0","444.0","","","63934.0","691.0"
"216660","16660","Charleston-Mattoon, IL","1999","Micro","64633.0","62759.0","1315.0","108.0","451.0","","","63903.0","730.0"
"216660","16660","Charleston-Mattoon, IL","2000","Micro","64432.0","62100.0","1299.0","140.0","457.0","27.0","409.0","63609.0","823.0"
"216660","16660","Charleston-Mattoon, IL","2001","Micro","63787.0","61389.0","1342.0","139.0","461.0","24.0","432.0","62858.0","929.0"
"216660","16660","Charleston-Mattoon, IL","2002","Micro","63625.0","61113.0","1445.0","138.0","442.0","23.0","464.0","62684.0","941.0"
"216660","16660","Charleston-Mattoon, IL","2003","Micro","64040.0","61331.0","1545.0","142.0","475.0","24.0","523.0","63049.0","991.0"
"216660","16660","Charleston-Mattoon, IL","2004","Micro","64260.0","61388.0","1642.0","142.0","500.0","24.0","564.0","63250.0","1010.0"
"216660","16660","Charleston-Mattoon, IL","2005","Micro","64073.0","61080.0","1697.0","112.0","532.0","21.0","631.0","62932.0","1141.0"
"216660","16660","Charleston-Mattoon, IL","2006","Micro","64462.0","61288.0","1809.0","122.0","530.0","21.0","692.0","63279.0","1183.0"
"216660","16660","Charleston-Mattoon, IL","2007","Micro","64569.0","61262.0","1897.0","130.0","512.0","19.0","749.0","63325.0","1244.0"
"216660","16660","Charleston-Mattoon, IL","2008","Micro","64554.0","61074.0","2007.0","127.0","526.0","19.0","801.0","63324.0","1230.0"
"216660","16660","Charleston-Mattoon, IL","2009","Micro","64656.0","61001.0","2116.0","129.0","560.0","18.0","832.0","63448.0","1208.0"
"216660","16660","Charleston-Mattoon, IL","2010","Micro","64919.0","61211.0","2132.0","125.0","570.0","17.0","864.0","63683.0","1236.0"
"216660","16660","Charleston-Mattoon, IL","2011","Micro","64704.0","61015.0","2110.0","144.0","553.0","20.0","862.0","63448.0","1256.0"
